TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,DaysSinceFirst,DaysSincePrev,TransactionHour,TransactionDayOfWeek,TransactionMonth,AgeGroup_enc,BalanceGroup_enc,Target
51.0,Debit,Seattle,Branch,64.0,Retired,107.0,1.0,4943.16,28.0,644.0,16.0,0.0,1.0,1,2,1
140.98,Debit,Memphis,Branch,60.0,Engineer,100.00000000000001,1.0,8127.4800000000005,143.0,529.0,16.0,3.0,5.0,1,0,0
288.04,Debit,Denver,ATM,68.0,Retired,63.0,1.0,1748.02,234.0,438.0,16.0,3.0,8.0,1,1,2
800.55,Debit,Oklahoma City,ATM,31.0,Engineer,107.99999999999999,1.0,9660.22,122.0,550.0,16.0,3.0,5.0,2,0,0
485.54,Debit,Houston,ATM,46.0,Engineer,143.0,1.0,6371.51,35.0,637.0,17.0,0.0,2.0,1,2,0
521.15,Debit,Kansas City,ATM,54.0,Doctor,214.0,1.0,9442.47,46.00000000000001,626.0,18.0,4.0,2.0,1,0,0
321.79,Credit,Raleigh,ATM,63.0,Retired,112.0,1.0,5959.2,216.99999999999997,454.99999999999994,17.0,0.0,8.0,1,2,1
304.93,Debit,Portland,ATM,65.0,Doctor,158.0,1.0,13531.22,53.0,619.0,16.0,4.0,2.0,1,0,1
432.08,nan,El Paso,ATM,40.0,Doctor,145.0,1.0,11500.62,210.0,462.0,16.0,0.0,7.0,0,0,2
694.2,Debit,Milwaukee,ATM,61.0,Retired,72.0,1.0,1389.37,339.0,333.0,16.0,3.0,11.999999999999998,1,1,0
116.86,Debit,Louisville,ATM,55.0,Engineer,171.0,1.0,6706.56,77.0,595.0,18.0,0.0,2.9999999999999996,1,2,0
211.36,Credit,Detroit,nan,57.0,Doctor,149.0,1.0,7175.29,60.00000000000001,612.0,18.0,4.0,2.9999999999999996,1,0,2
74.88,Debit,Atlanta,ATM,25.0,Student,202.0,1.0,420.67,142.0,530.0,16.0,2.0,5.0,2,1,2
211.36,Debit,Philadelphia,Branch,75.0,Retired,99.0,1.0,7323.53,140.0,532.0,16.0,0.0,5.0,1,0,1
134.7,Debit,Fort Worth,ATM,50.0,Doctor,106.0,1.0,8395.85,231.0,441.0,16.0,0.0,8.0,1,0,2
877.0039999999999,Credit,Las Vegas,Online,33.0,Engineer,161.0,1.0,5140.93,186.0,486.0,18.0,4.0,7.0,2,2,0
361.27,Debit,Omaha,ATM,63.0,Doctor,180.0,1.0,7945.57,4.0,668.0,17.0,4.0,1.0,1,0,1
131.56,Debit,Charlotte,Branch,44.0,Doctor,42.00000000000001,1.0,5873.54,290.0,382.0,16.0,3.0,10.0,0,2,2
485.51,Credit,Milwaukee,Online,76.0,Retired,37.0,1.0,3074.45,330.0,342.0,16.0,1.0,11.0,1,2,0
547.87,Debit,Columbus,ATM,64.0,Retired,131.0,1.0,6155.76,189.0,483.0,17.0,0.0,7.0,1,2,2
457.3,Debit,Virginia Beach,Online,28.0,Engineer,15.0,1.0,8318.29,175.0,497.0,18.0,0.0,5.999999999999999,2,0,1
506.24,Debit,Chicago,ATM,58.0,Engineer,64.0,1.0,230.09,11.0,661.0,16.0,4.0,1.0,1,1,2
486.59,Debit,Indianapolis,Branch,57.0,Retired,119.0,1.0,2513.56,351.0,321.0,16.0,1.0,11.999999999999998,1,2,0
163.68,Debit,San Diego,Branch,41.0,Doctor,292.0,1.0,10090.05,269.0,403.0,16.0,3.0,9.0,0,0,1
581.65,Debit,Boston,ATM,22.0,Student,176.0,1.0,480.19000000000005,7.0,665.0,16.0,0.0,1.0,2,1,2
52.01,Debit,Mesa,ATM,48.0,Doctor,85.0,1.0,1120.88,309.0,363.0,16.0,1.0,11.0,1,1,0
630.24,Debit,Boston,ATM,21.0,Student,61.99999999999999,1.0,370.81,331.0,341.0,18.0,2.0,11.0,2,1,2
523.74,Debit,Oklahoma City,ATM,43.0,Doctor,159.0,1.0,13498.55,304.0,368.00000000000006,16.0,3.0,11.0,0,0,0
705.6,Debit,Phoenix,Branch,40.0,Doctor,123.99999999999999,1.0,14804.7,49.00000000000001,623.0,18.0,0.0,2.0,0,0,1
217.5,Credit,Denver,Branch,46.0,Engineer,35.0,1.0,3057.4,294.0,378.0,18.0,0.0,10.0,1,2,2
91.48,Debit,Fort Worth,ATM,51.0,Doctor,141.0,1.0,14942.779999999999,21.0,651.0,16.0,0.0,1.0,1,0,2
16.4325,Debit,San Jose,ATM,39.0,Doctor,49.0,1.0,14143.32,315.0,357.0,18.0,0.0,11.0,0,0,1
54.03,Credit,Milwaukee,ATM,56.0,Retired,161.0,1.0,6736.3,260.0,412.00000000000006,17.0,1.0,9.0,1,0,0
736.73,Debit,Memphis,Branch,48.0,Engineer,10.0,1.0,3313.07,329.0,343.0,16.0,0.0,11.0,1,2,0
368.91,nan,Virginia Beach,Branch,54.0,Doctor,14.0,1.0,829.7099999999999,67.0,605.0,17.0,4.0,2.9999999999999996,1,1,1
33.06,Credit,Fort Worth,Online,53.0,Retired,170.0,1.0,1540.87,15.000000000000002,657.0,16.0,1.0,1.0,1,1,2
66.5,Credit,Louisville,Online,32.0,Engineer,144.0,1.0,6820.23,122.0,550.0,16.0,3.0,5.0,2,0,0
177.08,Debit,Las Vegas,nan,35.0,Doctor,85.0,1.0,13475.14,4.0,668.0,17.0,4.0,1.0,0,0,0
588.54,Debit,Portland,Branch,32.0,Engineer,130.0,1.0,714.4499999999999,35.0,637.0,17.0,0.0,2.0,2,1,1
173.5,Debit,Nashville,ATM,21.0,Student,282.0,1.0,1306.91,294.0,378.0,17.0,0.0,10.0,2,1,0
78.33,Credit,Memphis,Online,56.0,Engineer,189.0,1.0,7255.33,210.0,462.0,16.0,0.0,7.0,1,0,0
40.66,Debit,Louisville,Branch,59.0,Retired,156.0,1.0,1153.84,364.0,308.0,16.0,0.0,1.0,1,1,0
97.22,Credit,Atlanta,Branch,77.0,Retired,55.0,1.0,6647.73,49.00000000000001,623.0,17.0,0.0,2.0,1,2,2
34.07,Debit,Philadelphia,Branch,22.0,Student,81.0,1.0,8709.77,308.0,364.0,17.0,0.0,11.0,2,0,1
492.06000000000006,Debit,Fresno,Online,23.0,Student,74.0,1.0,857.9,290.0,382.0,16.0,3.0,10.0,2,1,2
842.01,Credit,Virginia Beach,Online,53.0,Doctor,185.0,1.0,509.45000000000005,253.0,419.0,16.0,1.0,9.0,1,1,1
73.55,Debit,Atlanta,ATM,51.0,Engineer,158.0,1.0,2812.06,7.0,665.0,16.0,0.0,1.0,1,2,2
760.53,Debit,Phoenix,Online,57.0,Engineer,118.0,1.0,6179.91,245.0,427.0,18.0,0.0,9.0,1,2,1
273.08,Credit,Houston,Branch,45.0,Engineer,134.0,1.0,6609.3,28.0,644.0,16.0,0.0,1.0,0,2,0
371.69,Debit,San Francisco,Branch,67.0,Retired,143.0,1.0,3484.32,354.0,318.0,16.0,4.0,11.999999999999998,1,2,1
218.96,Debit,Seattle,ATM,18.0,Student,13.0,1.0,754.21,240.00000000000003,431.99999999999994,16.0,2.0,8.0,2,1,1
227.39,Debit,Atlanta,Online,18.0,Student,65.0,1.0,751.09,357.0,315.0,16.0,0.0,11.999999999999998,2,1,2
237.99,Credit,Kansas City,Branch,39.0,Doctor,86.0,1.0,8510.09,126.00000000000001,546.0,16.0,0.0,5.0,0,0,0
186.6,Debit,nan,Online,58.0,Doctor,13.0,1.0,1508.72,182.99999999999997,489.0,16.0,1.0,7.0,1,1,1
341.15,Debit,San Jose,Online,18.0,Student,148.0,1.0,511.36999999999995,42.0,630.0,17.0,0.0,2.0,2,1,1
434.58,Debit,Memphis,ATM,59.0,Doctor,215.0,1.0,12648.32,247.0,425.0,16.0,2.0,9.0,1,0,0
312.88,Credit,Portland,Branch,54.0,Engineer,44.0,1.0,233.21,144.0,528.0,18.0,4.0,5.0,1,1,1
75.15,Debit,Boston,ATM,23.0,Student,154.0,1.0,1092.92,259.0,413.00000000000006,17.0,0.0,9.0,2,1,2
23.3,Debit,Los Angeles,ATM,59.0,Engineer,161.0,1.0,6711.15,224.0,448.0,18.0,0.0,8.0,1,2,0
47.38,Credit,Seattle,Online,25.0,Student,61.00000000000001,1.0,459.37,37.0,635.0,18.0,2.0,2.0,2,1,1
512.81,Debit,Sacramento,Branch,79.0,Retired,30.0,1.0,6994.34,198.0,474.0,16.0,2.0,7.0,1,0,1
488.15000000000003,Debit,Louisville,Branch,43.0,Engineer,168.00000000000003,1.0,7071.09,210.0,462.0,16.0,0.0,7.0,0,0,0
16.4325,Debit,Fort Worth,ATM,44.0,Engineer,156.0,1.0,9045.19,93.0,579.0,18.0,2.0,4.0,0,0,2
66.9,Credit,Charlotte,Online,79.0,Retired,129.0,1.0,5238.71,105.0,567.0,16.0,0.0,4.0,1,2,2
535.91,Debit,Las Vegas,Online,43.0,Engineer,22.0,1.0,9642.12,186.0,486.0,16.0,4.0,7.0,0,0,0
270.72,Credit,Washington,Online,26.0,Engineer,53.00000000000001,1.0,6263.96,182.0,490.0,18.0,0.0,7.0,2,2,1
97.98,Debit,Denver,Branch,72.0,Retired,18.0,1.0,7460.329999999999,35.0,637.0,16.0,0.0,2.0,1,0,2
196.08,Debit,San Francisco,Online,61.0,Retired,98.0,1.0,4233.82,235.0,437.00000000000006,16.0,4.0,8.0,1,2,1
251.18000000000004,Debit,San Jose,ATM,42.0,Engineer,246.0,1.0,8303.9,150.0,522.0,16.0,3.0,5.999999999999999,0,0,1
44.52,Debit,El Paso,Online,28.0,Student,205.0,1.0,314.28,85.0,587.0,18.0,1.0,2.9999999999999996,2,1,2
178.87,Debit,Baltimore,Online,35.0,Doctor,180.0,1.0,5241.23,141.0,531.0,16.0,1.0,5.0,0,2,2
877.0039999999999,Credit,Kansas City,ATM,54.0,Engineer,174.0,1.0,323.69,352.0,320.0,16.0,2.0,11.999999999999998,1,1,0
386.68,Debit,New York,Branch,46.0,Doctor,128.0,1.0,6863.06,302.0,370.00000000000006,16.0,1.0,10.0,1,0,0
167.14,Debit,Denver,Online,76.0,Retired,20.0,1.0,3877.7299999999996,112.0,560.0,18.0,0.0,4.0,1,2,2
345.22,Debit,Fresno,Branch,69.0,Retired,253.0,1.0,4046.5800000000004,246.0,426.0,16.0,1.0,9.0,1,2,2
74.85,Debit,Raleigh,ATM,72.0,Retired,117.0,1.0,2409.73,357.0,315.0,17.0,0.0,11.999999999999998,1,2,1
671.73,Debit,Washington,Branch,58.0,Engineer,53.99999999999999,1.0,5211.88,287.0,385.0,16.0,0.0,10.0,1,2,1
255.03999999999996,Debit,Seattle,ATM,45.0,Engineer,151.99999999999997,1.0,6217.86,325.0,347.0,16.0,3.0,11.0,0,2,1
45.77,Debit,Philadelphia,Online,25.0,Student,109.0,1.0,5978.12,38.0,634.0,17.0,3.0,2.0,2,2,1
329.69,Credit,San Antonio,Online,26.0,Student,66.0,1.0,1671.66,7.0,665.0,16.0,0.0,1.0,2,1,1
362.04,Credit,Philadelphia,Branch,58.0,Doctor,198.0,1.0,8421.88,189.0,483.0,16.0,0.0,7.0,1,0,1
16.4325,Debit,San Diego,nan,53.0,Doctor,52.00000000000001,1.0,14611.9,280.0,392.00000000000006,17.0,0.0,10.0,1,0,1
47.42,Debit,San Diego,ATM,64.0,Doctor,28.0,1.0,8253.52,351.0,321.0,16.0,1.0,11.999999999999998,1,0,1
35.99,Debit,Miami,Branch,63.0,Retired,129.0,1.0,4489.79,17.0,655.0,16.0,3.0,1.0,1,2,0
151.19,Credit,New York,Branch,37.0,Doctor,96.0,1.0,11903.82,123.0,549.0,16.0,4.0,5.0,0,0,0
242.62,Credit,San Francisco,Online,22.0,Student,234.0,1.0,483.02000000000004,189.0,483.0,16.0,0.0,7.0,2,1,1
48.72,Debit,Virginia Beach,Branch,21.0,Student,17.0,1.0,816.0799999999999,270.0,402.0,18.0,4.0,9.0,2,1,1
43.46,Debit,Boston,ATM,25.0,Student,80.0,1.0,578.06,200.0,472.0,17.0,4.0,7.0,2,1,2
877.0039999999999,Debit,Omaha,Online,25.0,Student,126.0,1.0,477.3,200.0,472.0,18.0,4.0,7.0,2,1,1
443.79,Debit,Las Vegas,ATM,53.0,Retired,87.0,1.0,3133.85,280.0,392.00000000000006,18.0,0.0,10.0,1,2,0
365.14,Debit,Dallas,Online,68.0,Retired,57.0,1.0,5894.09,333.0,339.0,18.0,4.0,11.999999999999998,1,2,2
757.41,Debit,Los Angeles,ATM,22.0,Student,37.0,1.0,9532.42,123.0,549.0,16.0,4.0,5.0,2,0,0
20.54,Debit,Fort Worth,Branch,51.0,Engineer,72.0,1.0,5327.03,231.0,441.0,18.0,0.0,8.0,1,2,2
475.36,Debit,Phoenix,ATM,34.0,Engineer,105.0,1.0,2000.6,273.0,399.0,16.0,0.0,10.0,0,1,1
34.74,Debit,San Francisco,ATM,56.0,Retired,24.0,1.0,6827.57,175.0,497.0,16.0,0.0,5.999999999999999,1,0,1
689.54,Debit,Oklahoma City,Branch,27.0,Student,93.0,1.0,1633.76,63.00000000000001,609.0,16.0,0.0,2.9999999999999996,2,1,0
211.18,Debit,Washington,ATM,73.0,Retired,90.0,1.0,4069.1699999999996,287.0,385.0,16.0,0.0,10.0,1,2,1
211.36,Credit,Fort Worth,Branch,51.0,Engineer,286.0,1.0,7943.469999999999,323.0,349.0,16.0,1.0,11.0,1,0,2
744.41,Credit,Houston,Online,39.0,Engineer,107.0,1.0,8842.47,210.0,462.0,16.0,0.0,7.0,0,0,0
61.43,Debit,Phoenix,Online,24.0,Student,170.0,1.0,1882.77,178.0,494.0,16.0,3.0,5.999999999999999,2,1,1
167.44,Debit,Mesa,Branch,37.0,Doctor,82.0,1.0,12526.71,266.0,406.0,16.0,0.0,9.0,0,0,0
361.46,Debit,Nashville,Online,21.0,Student,83.0,1.0,4737.84,95.0,577.0,17.0,4.0,4.0,2,2,0
378.85,Debit,Virginia Beach,Branch,78.0,Retired,126.0,1.0,2300.53,165.0,507.0,17.0,4.0,5.999999999999999,1,2,1
241.10999999999999,Debit,Columbus,Branch,30.0,Doctor,55.0,1.0,12385.05,165.0,507.0,16.0,4.0,5.999999999999999,2,0,2
131.93,Credit,Fort Worth,Branch,31.0,Engineer,13.0,1.0,4547.06,252.00000000000003,420.0,17.0,0.0,9.0,2,2,2
20.28,Debit,Oklahoma City,Online,36.0,Engineer,213.0,1.0,2047.83,198.0,474.0,17.0,2.0,7.0,0,1,0
415.88,Debit,San Diego,Branch,70.0,Doctor,170.0,1.0,10008.33,115.0,557.0,17.0,3.0,4.0,1,0,1
49.99,Debit,Omaha,ATM,62.0,Retired,112.0,1.0,2299.64,38.0,634.0,17.0,3.0,2.0,1,2,1
877.0039999999999,Debit,Denver,Online,27.0,Student,153.0,1.0,243.92,268.0,404.0,16.0,2.0,9.0,2,1,2
100.66,Debit,Dallas,Branch,50.0,Doctor,144.0,1.0,14473.33,186.0,486.0,16.0,0.0,8.0,1,0,2
485.54,Debit,Louisville,Online,19.0,Student,148.0,1.0,1533.32,340.0,332.0,16.0,4.0,11.999999999999998,2,1,0
321.15,Debit,Los Angeles,Branch,46.0,Doctor,179.0,1.0,7005.05,39.0,633.0,17.0,4.0,2.0,1,0,0
711.3,Debit,San Jose,Branch,21.0,Student,51.00000000000001,1.0,955.4,175.0,497.0,18.0,0.0,5.999999999999999,2,1,1
16.4325,Debit,Houston,ATM,42.0,Engineer,139.0,1.0,7844.880000000001,283.0,388.99999999999994,16.0,3.0,10.0,0,0,0
350.94,Debit,Colorado Springs,ATM,20.0,Student,64.0,1.0,221.56,301.0,371.0,17.0,0.0,10.0,2,1,2
301.85,Debit,Columbus,Online,54.0,Engineer,25.000000000000004,1.0,6586.19,106.0,566.0,17.0,1.0,4.0,1,2,2
29.34,Debit,Louisville,Online,65.0,Retired,30.0,1.0,3944.82,66.0,606.0,17.0,3.0,2.9999999999999996,1,2,0
231.71,Debit,Raleigh,Branch,27.0,Student,148.0,1.0,1127.98,112.0,560.0,17.0,0.0,4.0,2,1,1
179.43,Debit,Oklahoma City,ATM,58.0,Retired,244.0,1.0,2626.63,221.0,451.0,18.0,4.0,8.0,1,2,0
36.71,Debit,Jacksonville,Branch,48.0,Doctor,55.0,1.0,6459.38,28.0,644.0,17.0,0.0,1.0,1,2,0
138.12,Credit,Los Angeles,Branch,53.0,Doctor,281.0,1.0,1649.69,99.0,573.0,17.0,1.0,4.0,1,1,0
233.24,Debit,Louisville,ATM,33.0,Engineer,72.0,1.0,6939.23,105.0,567.0,16.0,0.0,4.0,2,0,0
609.14,Debit,Tucson,ATM,39.0,Engineer,177.0,1.0,9033.87,325.0,347.0,16.0,3.0,11.0,0,0,1
436.64,Debit,Los Angeles,Branch,31.0,Doctor,111.0,1.0,14365.18,357.0,315.0,17.0,0.0,11.999999999999998,2,0,0
870.43,Debit,Los Angeles,Branch,29.0,Doctor,55.0,1.0,10115.18,149.0,523.0,16.0,2.0,5.0,2,0,0
354.4,Debit,Chicago,ATM,74.0,Retired,128.0,1.0,7358.65,308.0,364.0,17.0,0.0,11.0,1,0,2
22.63,Debit,Kansas City,Online,53.0,Engineer,112.0,1.0,4438.03,49.00000000000001,623.0,17.0,0.0,2.0,1,2,0
182.19,Debit,Mesa,Branch,26.0,Student,53.00000000000001,1.0,1176.1,168.0,504.00000000000006,16.0,0.0,5.999999999999999,2,1,0
126.81,Debit,Philadelphia,Branch,26.0,Engineer,290.0,1.0,5427.98,301.0,371.0,16.0,0.0,10.0,2,2,1
288.17,Debit,Virginia Beach,Online,37.0,Engineer,50.00000000000001,1.0,3653.11,248.99999999999997,423.0,16.0,4.0,9.0,0,2,1
118.77,Debit,Atlanta,Branch,55.0,Engineer,123.0,1.0,2104.82,273.0,399.0,17.0,0.0,10.0,1,2,2
651.82,Debit,Indianapolis,ATM,21.0,Student,166.0,1.0,1802.77,102.0,570.0,17.0,4.0,4.0,2,1,0
66.65,Debit,Detroit,ATM,37.0,Engineer,33.0,1.0,3559.96,288.0,384.0,16.0,1.0,10.0,0,2,2
98.53,Debit,Denver,Branch,69.0,Retired,166.0,1.0,3564.8,14.0,658.0,16.0,0.0,1.0,1,2,2
138.95,Debit,Washington,Online,71.0,Retired,30.0,1.0,6752.92,151.0,521.0,16.0,4.0,5.999999999999999,1,0,1
33.89,Debit,Nashville,Branch,26.0,Student,177.0,1.0,1444.75,312.0,360.0,16.0,4.0,11.0,2,1,0
23.71,Debit,Atlanta,Branch,58.0,Doctor,164.0,1.0,10788.89,259.0,413.00000000000006,16.0,0.0,9.0,1,0,2
877.0039999999999,Debit,San Antonio,Online,55.0,Engineer,238.0,1.0,2235.7,58.0,614.0,16.0,2.0,2.9999999999999996,1,2,1
26.06,Debit,San Diego,ATM,65.0,Doctor,283.0,1.0,12893.63,353.0,319.0,17.0,3.0,11.999999999999998,1,0,1
17.07,Debit,Los Angeles,Branch,27.0,Engineer,44.0,1.0,2798.15,118.99999999999999,553.0,17.0,0.0,5.0,2,2,0
703.89,Debit,San Antonio,Online,46.0,Engineer,61.99999999999999,1.0,3583.67,263.0,408.99999999999994,16.0,4.0,9.0,1,2,1
877.0039999999999,Debit,Houston,ATM,47.0,Engineer,155.0,1.0,2120.8,237.99999999999997,433.99999999999994,16.0,0.0,8.0,1,2,0
26.55,Debit,Houston,ATM,77.0,Retired,228.0,1.0,3085.38,261.0,410.99999999999994,17.0,2.0,9.0,1,2,0
147.4,Debit,San Jose,Branch,42.0,Engineer,259.0,1.0,6797.71,158.0,514.0,16.0,4.0,5.999999999999999,0,0,1
202.11,Debit,Memphis,ATM,27.0,Student,18.0,1.0,746.47,87.0,585.0,16.0,3.0,2.9999999999999996,2,1,0
308.42,Debit,Nashville,Branch,75.0,Retired,39.0,1.0,5427.81,120.00000000000001,552.0,16.0,1.0,5.0,1,2,0
16.4325,Debit,Miami,ATM,53.0,Engineer,144.0,1.0,7467.300000000001,56.0,616.0,16.0,0.0,2.0,1,0,0
294.15,Debit,Fresno,Online,38.0,Engineer,136.0,1.0,6362.16,31.0,641.0,16.0,3.0,2.0,0,2,2
29.58,Debit,Colorado Springs,Branch,54.0,Engineer,112.0,1.0,8345.26,301.0,371.0,17.0,0.0,10.0,1,0,2
139.45,Debit,Boston,Online,27.0,Student,30.999999999999996,1.0,1305.76,189.0,483.0,16.0,0.0,7.0,2,1,2
432.63,Debit,Colorado Springs,ATM,29.0,Doctor,137.0,1.0,13648.36,179.0,493.0,17.0,4.0,5.999999999999999,2,0,2
131.43,Debit,Charlotte,Online,43.0,Doctor,65.0,1.0,1337.5,30.000000000000004,642.0,18.0,2.0,2.0,0,1,2
516.72,Debit,Mesa,ATM,42.0,Engineer,128.0,1.0,2015.6900000000003,280.0,392.00000000000006,18.0,0.0,10.0,0,1,0
121.82000000000001,Debit,Colorado Springs,Online,69.0,Doctor,123.0,1.0,8354.54,36.0,636.0,17.0,1.0,2.0,1,0,2
374.5,Credit,San Francisco,Branch,26.0,Student,178.0,1.0,1671.51,203.0,469.0,16.0,0.0,7.0,2,1,1
166.13,Debit,Omaha,ATM,68.0,Doctor,227.0,1.0,11822.53,247.0,425.0,17.0,2.0,9.0,1,0,1
626.9,Debit,Chicago,ATM,23.0,Student,146.0,1.0,587.1099999999999,281.0,391.00000000000006,16.0,1.0,10.0,2,1,2
466.85,Debit,Austin,Branch,56.0,Retired,165.0,1.0,5422.53,196.00000000000003,475.99999999999994,16.0,0.0,7.0,1,2,2
788.84,Debit,Phoenix,Online,58.0,Retired,231.0,1.0,1913.73,135.0,537.0,17.0,2.0,5.0,1,1,1
873.65,Credit,Oklahoma City,Online,37.0,Doctor,59.00000000000001,1.0,12139.83,80.0,592.0,16.0,3.0,2.9999999999999996,0,0,0
525.28,Debit,Colorado Springs,ATM,69.0,Retired,134.0,1.0,4693.6,91.0,581.0,16.0,0.0,4.0,1,2,2
110.17,nan,Raleigh,ATM,30.0,Engineer,137.0,1.0,464.2,248.0,424.0,16.0,3.0,9.0,2,1,1
632.69,Debit,Denver,ATM,80.0,Retired,75.99999999999999,1.0,4363.74,253.0,419.0,16.0,1.0,9.0,1,2,2
124.35,Debit,Oklahoma City,ATM,72.0,Retired,90.0,1.0,3319.76,340.0,332.0,16.0,4.0,11.999999999999998,1,2,0
43.85,Debit,Fresno,ATM,62.0,Retired,122.0,1.0,4356.98,70.0,602.0,16.0,0.0,2.9999999999999996,1,2,2
283.81,Debit,San Diego,Branch,28.0,Student,29.000000000000004,1.0,1519.35,66.0,606.0,16.0,3.0,2.9999999999999996,2,1,1
168.53,Debit,San Francisco,ATM,71.0,Retired,112.0,1.0,5962.58,163.0,509.0,16.0,2.0,5.999999999999999,1,2,1
218.59,Credit,Denver,Branch,40.0,Engineer,123.0,1.0,6699.23,329.0,343.0,16.0,0.0,11.0,0,2,2
132.84,Debit,Oklahoma City,ATM,21.0,Student,143.0,1.0,822.73,231.0,441.0,16.0,0.0,8.0,2,1,0
157.37,Credit,Dallas,Branch,42.0,Doctor,289.0,1.0,13964.31,317.0,355.0,16.0,2.0,11.0,0,0,2
144.77,Debit,Albuquerque,Online,20.0,Student,159.0,1.0,867.3199999999999,196.00000000000003,475.99999999999994,16.0,0.0,7.0,2,1,2
643.22,Debit,Atlanta,ATM,64.0,Doctor,93.0,1.0,1035.86,121.0,551.0,17.0,2.0,5.0,1,1,2
877.0039999999999,Debit,El Paso,Branch,41.0,Doctor,297.0,1.0,13347.69,322.0,350.0,16.0,0.0,11.0,0,0,2
208.07,Debit,Oklahoma City,Online,32.0,Doctor,36.0,1.0,8478.9,189.0,483.0,16.0,0.0,7.0,2,0,0
94.3,Debit,Phoenix,Branch,57.0,Doctor,57.0,1.0,11088.95,357.0,315.0,17.0,0.0,11.999999999999998,1,0,1
295.5,Debit,Mesa,ATM,59.0,Retired,36.0,1.0,6280.66,325.0,347.0,18.0,3.0,11.0,1,2,0
30.229999999999997,Debit,Austin,ATM,44.0,Doctor,99.0,1.0,481.13,308.0,364.0,17.0,0.0,11.0,0,1,2
112.05,Credit,Phoenix,ATM,26.0,Student,159.0,1.0,1122.88,186.0,486.0,16.0,0.0,8.0,2,1,1
180.24,Debit,Phoenix,Branch,58.0,Engineer,144.0,1.0,8431.23,182.0,490.0,17.0,0.0,7.0,1,0,1
16.4325,Credit,Denver,Online,38.0,Engineer,148.0,1.0,8342.79,148.0,524.0,17.0,1.0,5.0,0,0,2
96.54,Debit,New York,Branch,58.0,Retired,95.0,1.0,7182.22,70.0,602.0,17.0,0.0,2.9999999999999996,1,0,0
79.35,Debit,Los Angeles,Online,67.0,Retired,70.0,1.0,1692.15,186.0,486.0,16.0,0.0,8.0,1,1,0
101.04,Debit,San Antonio,ATM,27.0,Student,160.0,1.0,1695.57,189.0,483.0,18.0,0.0,7.0,2,1,1
74.42,Debit,El Paso,Online,49.0,Engineer,68.00000000000001,1.0,6264.21,325.0,347.0,17.0,3.0,11.0,1,2,2
39.66,Debit,Virginia Beach,Branch,52.0,Engineer,169.0,1.0,8497.34,136.0,536.0,16.0,3.0,5.0,1,0,1
99.36,Debit,Seattle,ATM,40.0,Doctor,45.99999999999999,1.0,1272.12,127.0,545.0,16.0,1.0,5.0,0,1,1
123.85,Debit,Las Vegas,Online,56.0,Engineer,244.0,1.0,3959.62,235.0,437.00000000000006,18.0,4.0,8.0,1,2,0
426.93,Debit,Omaha,ATM,19.0,Student,247.99999999999997,1.0,476.18999999999994,357.0,315.0,17.0,0.0,11.999999999999998,2,1,1
133.73,Credit,San Jose,Online,25.0,Student,123.0,1.0,1872.2200000000003,134.0,538.0,16.0,1.0,5.0,2,1,1
222.39,Debit,Virginia Beach,Online,49.0,Engineer,73.0,1.0,3117.39,233.0,439.0,16.0,2.0,8.0,1,2,1
215.94,Credit,Virginia Beach,Online,22.0,Student,140.0,1.0,1841.69,154.0,518.0,16.0,0.0,5.999999999999999,2,1,1
16.4325,Debit,Columbus,Branch,80.0,Retired,283.0,1.0,7697.680000000001,346.0,326.0,18.0,3.0,11.999999999999998,1,0,2
826.23,Debit,Colorado Springs,ATM,29.0,Doctor,209.0,1.0,7580.590000000001,149.0,486.0,16.0,2.0,5.0,2,0,2
211.36,Debit,Columbus,Online,35.0,Engineer,67.0,1.0,7936.91,282.0,390.00000000000006,16.0,2.0,10.0,0,0,2
131.46,Debit,Charlotte,Branch,67.0,Retired,258.0,1.0,6642.33,133.0,539.0,16.0,0.0,5.0,1,2,2
202.86,Credit,Memphis,Branch,61.0,Doctor,149.0,1.0,7642.250000000001,140.0,532.0,17.0,0.0,5.0,1,0,0
268.39,Debit,Miami,ATM,26.0,Student,171.0,1.0,136.74,175.0,497.0,18.0,0.0,5.999999999999999,2,1,0
194.85,Debit,Jacksonville,Online,23.0,Student,130.0,1.0,319.84,253.0,419.0,16.0,1.0,9.0,2,1,0
137.35,Credit,Sacramento,nan,40.0,Doctor,220.0,1.0,12662.66,86.0,586.0,18.0,2.0,2.9999999999999996,0,0,1
712.75,Debit,Philadelphia,Branch,44.0,Doctor,25.000000000000004,1.0,8126.0599999999995,186.0,486.0,16.0,0.0,8.0,0,0,1
353.82,Debit,Milwaukee,ATM,42.0,Doctor,143.0,1.0,705.7499999999999,98.00000000000001,574.0,17.0,0.0,4.0,0,1,0
507.25000000000006,Debit,Washington,Branch,45.0,Retired,143.0,1.0,5331.57,301.0,371.0,17.0,0.0,10.0,0,2,1
212.74,Debit,Seattle,Branch,27.0,Engineer,128.0,1.0,7645.469999999999,346.0,486.0,18.0,3.0,11.999999999999998,2,0,1
364.42,Debit,Colorado Springs,ATM,51.0,Engineer,146.0,1.0,8119.73,281.0,391.00000000000006,17.0,1.0,10.0,1,0,2
195.12,Debit,Louisville,ATM,46.0,Doctor,144.0,1.0,6101.15,204.0,468.0,17.0,1.0,7.0,1,2,0
